experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,threshold,signal,coverage,utility
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.3,0.26025
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.35,0.30875
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.4,0.3505
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.45,0.3885
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.5,0.4265
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.55,0.46075
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.6,0.50175
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.65,0.55025
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.7,0.5965
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.75,0.6345
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.8,0.67325
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.85,0.70375
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.9,0.73575
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,0.95,0.76775
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_de,1.0,0.7885
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.05,0.0425
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.1,0.079
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.15,0.1005
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.2,0.1355
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.25,0.1735
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.3,0.213
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.35,0.2495
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.4,0.2875
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.45,0.3255
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.5,0.359
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.55,0.3985
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.6,0.43275
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.65,0.4715
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.7,0.5155
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.75,0.55875
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.8,0.608
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.85,0.655
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.9,0.69975
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,0.95,0.74
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,epistemic_density,1.0,0.7885
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.05,0.05
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.1,0.1
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.15,0.15
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.2,0.194
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.25,0.23275
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.3,0.27
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.35,0.311
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.4,0.35125
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.45,0.3885
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.5,0.4295
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.55,0.47125
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.6,0.5115
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.65,0.554
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.7,0.59575
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.75,0.636
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.8,0.671
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.85,0.70975
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.9,0.7425
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,0.95,0.76175
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,aleatoric_sigma,1.0,0.7885
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.05,0.04625
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.1,0.08875
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.15,0.12675
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.2,0.16475
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.25,0.20425
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.3,0.243
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.35,0.278
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.4,0.3175
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.45,0.35625
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.5,0.3965
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.55,0.439
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.6,0.477
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.65,0.51575
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,t=-0.6882,random,0.7,0.5575
