experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,run_dir,baseline,bin,bin_edge_lo,bin_edge_hi,p_mean,acc_mean,count,acc_ci95
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_a12fa8e7,surrogate_tree,7,0.6000000000000001,0.7000000000000001,0.6598507462686566,0.6415094339622641,53,0.12910959712592063
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_a12fa8e7,surrogate_tree,8,0.7000000000000001,0.8,0.7230000000000002,0.7333333333333333,15,0.2237924964816325
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_a12fa8e7,surrogate_tree,9,0.8,0.9,0.8006270627062692,0.80440097799511,409,0.038442714989216635
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_ab7c5c63,stump_on_proba,2,0.1,0.2,0.10641361256544542,0.11578947368421053,475,0.028775418386350532
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_ab7c5c63,stump_on_proba,8,0.7000000000000001,0.8,0.7742003853564513,0.7447619047619047,525,0.037295625401299735
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_ab7c5c63,surrogate_tree,1,0.0,0.1,0.06626623376623417,0.06725146198830409,342,0.026544599172252572
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_ab7c5c63,surrogate_tree,2,0.1,0.2,0.1639999999999998,0.15476190476190477,84,0.07734602386294598
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_ab7c5c63,surrogate_tree,4,0.30000000000000004,0.4,0.3382452574525747,0.3055555555555556,72,0.10640295010710557
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_ab7c5c63,surrogate_tree,7,0.6000000000000001,0.7000000000000001,0.6437499999999999,0.2857142857142857,7,0.3346640106136302
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_ab7c5c63,surrogate_tree,9,0.8,0.9,0.8207645197160203,0.7797979797979798,495,0.03650523716318594
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_bbcc62ea,stump_on_proba,2,0.1,0.2,0.11425213675213591,0.1079913606911447,463,0.028271224077478445
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_bbcc62ea,stump_on_proba,8,0.7000000000000001,0.8,0.7743421052631578,0.7337057728119181,537,0.037386152439858225
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_bbcc62ea,surrogate_tree,1,0.0,0.1,0.05958598726114654,0.0668693009118541,329,0.0269924777827551
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_bbcc62ea,surrogate_tree,2,0.1,0.2,0.16016319429246745,0.16363636363636364,110,0.06913487944027702
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_bbcc62ea,surrogate_tree,5,0.4,0.5,0.4995348837209311,0.4479166666666667,96,0.09947670335809973
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_bbcc62ea,surrogate_tree,6,0.5,0.6000000000000001,0.5152,0.4166666666666667,24,0.19724373904535622
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_bbcc62ea,surrogate_tree,9,0.8,0.9,0.8030632734269091,0.790633608815427,363,0.04185466577820359
ce_uncertainty_v1,classification,2,2,1000,100,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal100_modelrf_bbcc62ea,surrogate_tree,10,0.9,1.0,0.9210465116279065,0.8205128205128205,78,0.08516637690477918
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_0c3918fd,stump_on_proba,1,0.0,0.1,0.07239819004524863,0.07317073170731707,410,0.025207670417974372
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_0c3918fd,stump_on_proba,8,0.7000000000000001,0.8,0.772935779816518,0.7050847457627119,590,0.036795892666147294
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_0c3918fd,surrogate_tree,1,0.0,0.1,0.05558224080771517,0.06510416666666667,384,0.02467609669738465
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_0c3918fd,surrogate_tree,2,0.1,0.2,0.14999999999999994,0.20833333333333334,24,0.1624804119248202
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_0c3918fd,surrogate_tree,3,0.2,0.30000000000000004,0.22807017543859634,0.2222222222222222,54,0.11088701681621538
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_0c3918fd,surrogate_tree,7,0.6000000000000001,0.7000000000000001,0.6941171887174702,0.591304347826087,115,0.08984888585731199
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_0c3918fd,surrogate_tree,8,0.7000000000000001,0.8,0.7388126225708685,0.8555555555555555,90,0.07262887981934903
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_0c3918fd,surrogate_tree,9,0.8,0.9,0.8556481747628676,0.7777777777777778,333,0.04465349566849338
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_6b2865ca,stump_on_proba,2,0.1,0.2,0.11070950468540941,0.12266112266112267,481,0.02931707837879124
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_6b2865ca,stump_on_proba,8,0.7000000000000001,0.8,0.7826029216467429,0.7957610789980732,519,0.03468430471752918
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_6b2865ca,surrogate_tree,1,0.0,0.1,0.05444204755156232,0.07799442896935933,359,0.027740060955432348
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_6b2865ca,surrogate_tree,2,0.1,0.2,0.19831932773109276,0.19230769230769232,104,0.07574617436722407
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_6b2865ca,surrogate_tree,3,0.2,0.30000000000000004,0.26666666666666666,0.4,20,0.2147072425420251
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_6b2865ca,surrogate_tree,7,0.6000000000000001,0.7000000000000001,0.6506986512680073,0.6702127659574468,94,0.09504196626902375
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_6b2865ca,surrogate_tree,8,0.7000000000000001,0.8,0.7297297297297279,0.8404255319148937,94,0.07403267913119019
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_6b2865ca,surrogate_tree,9,0.8,0.9,0.8634812286689435,0.8328267477203647,329,0.040319844692645185
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_7f950bc1,stump_on_proba,2,0.1,0.2,0.10999999999999988,0.10927835051546392,485,0.02776663629583
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_7f950bc1,stump_on_proba,8,0.7000000000000001,0.8,0.7904191616766522,0.7922330097087379,515,0.03504025017225988
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_7f950bc1,surrogate_tree,1,0.0,0.1,0.05501618122977328,0.03636363636363636,330,0.020197115290694727
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_7f950bc1,surrogate_tree,2,0.1,0.2,0.17241379310344837,0.16981132075471697,53,0.1010857319042789
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_7f950bc1,surrogate_tree,3,0.2,0.30000000000000004,0.2909090909090903,0.2727272727272727,88,0.09305241972904575
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_7f950bc1,surrogate_tree,4,0.30000000000000004,0.4,0.3333333333333333,1.0,3,0.0
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_7f950bc1,surrogate_tree,6,0.5,0.6000000000000001,0.5074626865671652,0.5666666666666667,60,0.12538781321844522
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_7f950bc1,surrogate_tree,9,0.8,0.9,0.8490903720178685,0.8133047210300429,466,0.0353798858704234
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_902d83dd,stump_on_proba,1,0.0,0.1,0.07239819004524863,0.07317073170731707,410,0.025207670417974372
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_902d83dd,stump_on_proba,8,0.7000000000000001,0.8,0.772935779816518,0.7050847457627119,590,0.036795892666147294
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_902d83dd,surrogate_tree,1,0.0,0.1,0.054683544303797176,0.06376811594202898,345,0.0257833907430067
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_902d83dd,surrogate_tree,2,0.1,0.2,0.1500000000000002,0.11475409836065574,61,0.07998475498079154
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_902d83dd,surrogate_tree,3,0.2,0.30000000000000004,0.22807017543859656,0.19444444444444445,36,0.12928565473888431
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_902d83dd,surrogate_tree,7,0.6000000000000001,0.7000000000000001,0.6932563387760532,0.5481481481481482,135,0.08395299536694721
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_902d83dd,surrogate_tree,8,0.7000000000000001,0.8,0.7388126225708688,0.8936170212765957,47,0.08814931297694449
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_902d83dd,surrogate_tree,9,0.8,0.9,0.8556481747628654,0.7819148936170213,376,0.04174023553080819
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_930faf8d,stump_on_proba,2,0.1,0.2,0.10999999999999988,0.10927835051546392,485,0.02776663629583
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_930faf8d,stump_on_proba,8,0.7000000000000001,0.8,0.7904191616766522,0.7922330097087379,515,0.03504025017225988
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_930faf8d,surrogate_tree,1,0.0,0.1,0.05501618122977328,0.03636363636363636,330,0.020197115290694727
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_930faf8d,surrogate_tree,2,0.1,0.2,0.17241379310344837,0.16981132075471697,53,0.1010857319042789
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_930faf8d,surrogate_tree,3,0.2,0.30000000000000004,0.2909090909090902,0.29591836734693877,98,0.0903733751653412
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_930faf8d,surrogate_tree,4,0.30000000000000004,0.4,0.3333333333333333,0.8571428571428571,14,0.18330302779823363
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_930faf8d,surrogate_tree,6,0.5,0.6000000000000001,0.5074626865671653,0.6,70,0.1147658485787475
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.0,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_930faf8d,surrogate_tree,9,0.8,0.9,0.8479301702532247,0.8206896551724138,435,0.036049861066999464
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_d6d38a39,stump_on_proba,2,0.1,0.2,0.11070950468540941,0.12266112266112267,481,0.02931707837879124
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_d6d38a39,stump_on_proba,8,0.7000000000000001,0.8,0.7826029216467429,0.7957610789980732,519,0.03468430471752918
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_d6d38a39,surrogate_tree,1,0.0,0.1,0.05444204755156232,0.07799442896935933,359,0.027740060955432348
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_d6d38a39,surrogate_tree,2,0.1,0.2,0.1983193277310929,0.17582417582417584,91,0.07821401960642985
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_d6d38a39,surrogate_tree,3,0.2,0.30000000000000004,0.26666666666666666,0.3125,16,0.2271210786673047
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_d6d38a39,surrogate_tree,7,0.6000000000000001,0.7000000000000001,0.6459556576233828,0.6306306306306306,111,0.08978681198185202
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_d6d38a39,surrogate_tree,8,0.7000000000000001,0.8,0.7297297297297279,0.8404255319148937,94,0.07403267913119019
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modeldt_d6d38a39,surrogate_tree,9,0.8,0.9,0.8634812286689435,0.8328267477203647,329,0.040319844692645185
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modelrf_153918b3,stump_on_proba,1,0.0,0.1,0.07402714932126724,0.07317073170731707,410,0.025207670417974372
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modelrf_153918b3,stump_on_proba,8,0.7000000000000001,0.8,0.7739678899082523,0.7050847457627119,590,0.036795892666147294
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modelrf_153918b3,surrogate_tree,1,0.0,0.1,0.057265228673702755,0.06376811594202898,345,0.0257833907430067
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modelrf_153918b3,surrogate_tree,2,0.1,0.2,0.15350000000000003,0.11475409836065574,61,0.07998475498079154
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modelrf_153918b3,surrogate_tree,4,0.30000000000000004,0.4,0.30899999999999983,0.1891891891891892,37,0.12620109775671723
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modelrf_153918b3,surrogate_tree,6,0.5,0.6000000000000001,0.5837500000000001,0.25,4,0.4243524478543749
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modelrf_153918b3,surrogate_tree,7,0.6000000000000001,0.7000000000000001,0.6883695652173902,0.5615384615384615,130,0.08529820671728834
ce_uncertainty_v1,classification,2,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed2_dims2_ncal200_modelrf_153918b3,surrogate_tree,8,0.7000000000000001,0.8,0.7483516483516491,0.8378378378378378,74,0.08398369138665429
